date, pm25, pm10, o3, no2, so2, co
2019/1/24, 148, 68, 4, 8, 1, 3
2019/1/25, 106, 51, 5, 6, 1, 4
2019/1/26, 99, 48, 4, 4, , 3
2019/1/27, 131, 63, 7, 8, 1, 4
2019/1/28, 149, 62, 9, 7, 2, 3
2019/1/29, 142, 70, 13, 12, 2, 4
2019/1/30, 130, 79, 8, 12, 2, 4
2019/1/31, 150, 78, 8, 10, 1, 5
2019/2/1, 157, 83, 8, 13, 1, 5
2019/2/2, 149, 72, 9, 8, 1, 4
2019/2/3, 147, 75, 9, 8, 1, 4
2019/2/4, 152, 79, 8, 9, 1, 5
2019/2/5, 150, 89, 10, 11, 1, 6
2019/2/6, 155, 81, 7, 9, 1, 4
2019/2/7, 150, 86, 6, 10, 2, 4
2019/2/8, 139, 90, 12, 9, 2, 4
2019/2/9, 127, 93, 12, 12, 5, 4
2019/2/10, 139, 76, 9, 8, 1, 4
2019/2/11, 141, 76, 8, 8, 1, 4
2019/2/12, 149, 86, 8, 10, 1, 4
2019/2/13, 145, 84, 9, 10, 1, 5
2019/2/14, 147, 78, 5, 11, 1, 4
2019/2/15, 114, 73, 7, 10, 2, 5
2019/2/16, 124, 69, 7, 7, 2, 5
2019/2/17, 121, 81, 9, 10, 1, 4
2019/2/18, 150, 77, 11, 7, 1, 4
2019/2/19, 140, 61, 4, 5, 1, 3
2019/2/20, 98, 66, 7, 7, , 4
2019/2/21, 109, 81, 8, 11, 1, 5
2019/2/22, 123, 92, 10, 12, 1, 6
2019/2/23, 148, 82, 6, 10, 1, 4
2019/2/24, 123, 90, 10, 10, 3, 5
2019/2/25, 128, 79, 7, 10, 2, 3
2019/2/26, 121, 67, 6, 7, 1, 3
2019/2/27, 120, 76, 9, 8, 1, 4
2019/2/28, 121, 76, 8, 8, 1, 5
2019/3/1, 123, , , , , 
2019/3/9, 127, 79, 7, 7, 1, 4
2019/3/10, 123, 70, 9, 6, 1, 3
2019/3/11, 100, 80, 7, 7, 1, 5
2019/3/12, 118, 83, 22, 6, 2, 6
2019/3/13, 121, 87, 7, 9, 1, 4
2019/3/14, 106, 88, 6, 9, 3, 5
2019/3/15, 127, 78, 8, 7, 1, 5
2019/3/16, 112, 67, 7, 7, 1, 4
2019/3/17, 112, 73, 8, 9, 1, 4
2019/3/18, 111, 60, 6, 6, 1, 4
2019/3/19, 92, 72, 6, 6, 1, 4
2019/3/20, 121, 69, 7, 5, 1, 8
2019/3/21, 121, 60, 8, 5, 1, 6
2019/3/22, 103, 83, 12, 7, 1, 6
2019/3/23, 128, 80, 10, 7, 1, 5
2019/3/24, 135, 80, 7, 7, 1, 6
2019/3/25, 134, 90, 9, 9, 2, 10
2019/3/26, 145, 82, 9, 7, 1, 5
2019/3/27, 134, 91, 9, 8, 1, 9
2019/3/28, 144, 93, 14, 10, 1, 7
2019/3/29, 148, 102, 11, 11, 1, 6
2019/3/30, 154, 112, 8, 10, 2, 5
2019/3/31, 146, 100, 16, 12, 3, 4
2018/12/1, 142, 91, 19, 12, 11, 5
2018/12/2, 155, 90, 10, 9, 10, 5
2018/12/3, 160, 92, 9, 11, 10, 4
2018/12/4, 161, 78, 5, 7, 2, 5
2018/12/5, 158, 82, 6, 7, 1, 5
2018/12/6, 154, 66, 9, 4, 1, 5
2018/12/7, 148, 80, 12, 7, 1, 5
2018/12/8, 160, 83, 9, 5, 5, 5
2018/12/9, 164, 88, 7, 6, 1, 5
2018/12/10, 161, 90, 8, 8, 1, 6
2018/12/11, 161, , , , , 
2018/12/15, 156, 82, 15, 5, 2, 4
2018/12/16, 160, 52, 9, 4, 1, 3
2018/12/17, 129, 16, 5, 3, 1, 1
2018/12/18, 46, 39, 7, 4, 1, 2
2018/12/19, 76, 54, 6, 8, 2, 3
2018/12/20, 93, 66, 10, 9, 1, 3
2018/12/21, 122, 81, 13, 8, 1, 4
2018/12/22, 154, 94, 11, 7, 1, 4
2018/12/23, 162, 87, 9, 8, 1, 4
2018/12/24, 159, 91, 12, 7, 2, 5
2018/12/25, 161, 90, 7, 10, 1, 5
2018/12/26, 159, 82, 6, 7, 2, 4
2018/12/27, 147, 82, 10, 6, 2, 4
2018/12/28, 139, 82, 13, 9, 3, 4
2018/12/29, 151, 80, 15, 9, 3, 4
2018/12/30, 154, , , , , 
2018/4/1, 131, 66, 25, 8, 7, 3
2018/4/2, 115, 82, 25, 10, 13, 4
2018/4/3, 144, 85, 24, 13, 8, 4
2018/4/4, 139, 79, 20, 11, 7, 3
2018/4/5, 128, 92, 26, 17, 7, 5
2018/4/6, 138, 60, 23, 15, 11, 3
2018/4/7, 98, 55, 23, 9, 6, 3
2018/4/8, 98, 76, 30, 13, 12, 5
2018/4/9, 124, 73, 22, 13, 6, 4
2018/4/10, 105, 63, 18, 10, 8, 2
2018/4/11, 95, 73, 21, 12, 9, 3
2018/4/12, 108, 60, 24, 10, 1, 4
2018/4/13, 88, 59, 23, 9, 5, 3
2018/4/14, 81, 58, 17, 10, 8, 4
2018/4/15, 93, 83, 26, 14, 10, 6
2018/4/16, 129, 72, 27, 13, 7, 5
2018/4/17, 108, 90, 21, 12, 16, 4
2018/4/18, 131, 97, 22, 20, 14, 6
2018/4/19, 140, 98, 9, 26, 12, 7
2018/4/20, 130, , , , , 
2018/1/1, 126, 79, 32, 14, 7, 5
2018/1/2, 149, 91, 30, 14, 6, 5
2018/1/3, 159, 100, 36, 15, 9, 6
2018/1/4, 161, 102, 33, 17, 9, 6
2018/1/5, 160, 91, 36, 18, 10, 6
2018/1/6, 157, 93, 37, 23, 10, 8
2018/1/7, 156, 89, 33, 14, 7, 7
2018/1/8, 159, 100, 37, 18, 10, 11
2018/1/9, 161, 100, 38, 16, 11, 11
2018/1/10, 159, 94, 44, 15, 10, 10
2018/1/11, 157, 94, 46, 19, 16, 6
2018/1/12, 157, 93, 42, 14, 18, 6
2018/1/13, 148, 80, 39, 12, 12, 4
2018/1/14, 152, 78, 42, 8, 8, 5
2018/1/15, 158, 80, 33, 11, 8, 5
2018/1/16, 139, 81, 35, 12, 15, 6
2018/1/17, 144, 92, 34, 21, 12, 8
2018/1/18, 140, 86, 37, 17, 14, 5
2018/1/19, 129, 87, 41, 20, 24, 8
2018/1/20, 137, 89, 42, 16, 13, 5
2018/1/21, 146, 101, 47, 17, 15, 6
2018/1/22, 159, 89, 37, 14, 8, 4
2018/1/23, 152, 91, 38, 13, 11, 5
2018/1/24, 155, 98, 40, 13, 20, 5
2018/1/25, 149, 100, 50, 14, 14, 5
2018/1/26, 148, 101, 46, 17, 12, 6
2018/1/27, 153, 99, 39, 13, 10, 6
2018/1/28, 158, 99, 37, 14, 10, 5
2018/1/29, 156, 92, 42, 14, 13, 4
2018/1/30, 134, 82, 45, 13, 15, 3
2018/1/31, 95, 89, 33, 25, 23, 6
2018/2/1, 121, 83, 28, 22, 18, 4
2018/2/2, 112, 93, 36, 18, 8, 5
2018/2/3, 130, 84, 38, 13, 9, 4
2018/2/4, 116, 86, 33, 13, 8, 4
2018/2/5, 123, 94, 27, 19, 13, 5
2018/2/6, 126, 96, 36, 19, 15, 5
2018/2/7, 143, 82, 29, 23, 19, 6
2018/2/8, 123, 99, 28, 24, 15, 8
2018/2/9, 143, 88, 24, 17, 10, 5
2018/2/10, 139, 72, 23, 8, 6, 4
2018/2/11, 122, 71, 19, 7, 5, 3
2018/2/12, 141, 64, 25, 7, 6, 3
2018/2/13, 131, 76, 27, 10, 6, 4
2018/2/14, 139, 74, 29, 10, 9, 4
2018/2/15, 127, 74, 29, 11, 14, 4
2018/2/16, 123, 71, 33, 15, 16, 4
2018/2/17, 112, 85, 39, 15, 12, 6
2018/2/18, 142, 79, 36, 14, 13, 5
2018/2/19, 139, 74, 31, 11, 8, 4
2018/2/20, 131, 86, 31, 14, 10, 5
2018/2/21, 145, 95, 32, 16, 2, 6
2018/2/22, 151, 94, 30, 14, 7, 5
2018/2/23, 147, 81, 26, 13, 7, 4
2018/2/24, 127, 79, 24, 13, 8, 4
2018/2/25, 121, 87, 32, 25, 9, 7
2018/2/26, 133, 89, 30, 27, 12, 7
2018/2/27, 141, 87, 30, 20, 8, 6
2018/2/28, 143, 96, 29, 29, 14, 9
2018/3/1, 140, 93, 32, 27, 12, 9
2018/3/2, 141, 94, 32, 19, 12, 6
2018/3/3, 147, 96, 36, 24, 10, 7
2018/3/4, 149, 87, 32, 18, 9, 6
2018/3/5, 141, 81, 34, 14, 10, 5
2018/3/6, 137, 79, 29, 12, 9, 4
2018/3/7, 134, 84, 27, 16, 8, 6
2018/3/8, 139, 87, 33, 13, 8, 7
2018/3/9, 150, 97, 35, 18, 9, 7
2018/3/10, 157, 83, 31, 10, 12, 4
2018/3/11, 144, 71, 25, 11, 7, 4
2018/3/12, 116, 70, 28, 11, 7, 4
2018/3/13, 118, 84, 31, 16, 9, 6
2018/3/14, 141, 88, 26, 13, 11, 4
2018/3/15, 137, 83, 31, 8, 12, 5
2018/3/16, 151, 61, 23, 6, 6, 4
2018/3/17, 137, 58, 22, 7, 7, 4
2018/3/18, 116, 74, 28, 12, 7, 5
2018/3/19, 132, 81, 28, 13, 8, 5
2018/3/20, 150, 85, 11, 23, 4, 9
2018/3/21, 156, 84, 22, 11, 13, 3
2018/3/22, 111, 95, 26, 15, 14, 7
2018/3/23, 138, 97, 27, 19, 16, 6
2018/3/24, 140, 98, 30, 12, 10, 6
2018/3/25, 160, 88, 32, 10, 8, 6
2018/3/26, 155, 98, 34, 17, 11, 6
2018/3/27, 156, 90, 27, 14, 10, 5
2018/3/28, 149, 99, 28, 16, 4, 6
2018/3/29, 154, 89, 22, 12, 10, 4
2018/3/30, 147, 94, 25, 13, 7, 5
2018/3/31, 150, 76, 26, 7, 6, 3
2017/11/13, 138, 71, 26, 10, 15, 4
2017/11/14, 133, 75, 22, 10, 22, 6
2017/11/15, 143, 60, 15, 8, 35, 2
2017/11/16, 113, 60, 18, 11, 9, 3
2017/11/17, 82, 55, 20, 11, 9, 5
2017/11/18, 81, 60, 24, 10, 8, 4
2017/11/19, 97, 69, 22, 13, 6, 4
2017/11/20, 112, 72, 21, 13, 6, 5
2017/11/21, 118, 74, 36, 14, 5, 6
2017/11/22, 133, 83, 24, 19, 16, 5
2017/11/23, 135, 70, 31, 12, 8, 5
2017/11/24, 160, 81, 38, 13, 30, 5
2017/11/25, 156, 112, 32, 18, 5, 5
2017/11/26, 166, 88, 37, 16, 12, 5
2017/11/27, 156, 75, 37, 17, 13, 5
2017/11/28, 134, 71, 36, 16, 9, 5
2017/11/29, 152, 65, 34, 13, 8, 6
2017/11/30, 152, 81, 29, 13, 8, 5
2017/12/1, 154, 71, 32, 13, 4, 5
2017/12/2, 153, 77, 35, 12, 8, 4
2017/12/3, 158, 94, 33, 13, 8, 5
2017/12/4, 161, 75, 31, 11, 2, 5
2017/12/5, 160, 68, 27, 12, 7, 6
2017/12/6, 135, 80, 30, 13, 8, 5
2017/12/7, 159, 86, 43, 10, 16, 4
2017/12/8, 167, 77, 40, 9, 7, 5
2017/12/9, 156, 57, 32, 11, 10, 4
2017/12/10, 88, 71, 32, 16, 13, 15
2017/12/11, 120, 86, 45, 23, 11, 6
2017/12/12, 151, 87, 32, 15, 9, 7
2017/12/13, 155, 81, 27, 14, 8, 7
2017/12/14, 149, 81, 25, 13, 6, 6
2017/12/15, 154, 98, 22, 23, 4, 10
2017/12/16, 161, 89, 32, 18, 9, 6
2017/12/17, 152, 79, 35, 10, 15, 5
2017/12/18, 156, 75, 29, 15, 12, 5
2017/12/19, 131, 88, 32, 23, 15, 6
2017/12/20, 149, 90, 37, 21, 14, 6
2017/12/21, 155, 93, 35, 22, 14, 8
2017/12/22, 153, 103, 40, 17, 14, 7
2017/12/23, 162, 100, 36, 23, 11, 9
2017/12/24, 161, 94, 30, 25, 9, 10
2017/12/25, 149, 85, 38, 14, 13, 6
2017/12/26, 153, 75, 30, 14, 16, 5
2017/12/27, 148, 78, 31, 17, 10, 6
2017/12/28, 131, 94, 33, 21, 12, 7
2017/12/29, 155, 91, 25, 23, 11, 8
2017/12/30, 147, 82, 34, 19, 8, 7
2017/12/31, 138, 76, 26, 15, 13, 6
2025/8/3, , 40, 24, 15, 3, 6
2025/5/29, , 85, 19, 16, 3, 
2025/5/31, , 45, 22, 10, 2, 1
2025/6/15, , 67, 30, 9, 1, 3
2025/6/17, , 70, 31, 13, 2, 5
2025/6/29, , 39, 28, 10, 2, 4
2024/12/31, , 75, 21, 10, 7, 7
2025/3/23, , 74, 22, 11, 2, 5
2024/10/21, , 57, 14, 15, 7, 6
2024/11/4, , 85, 14, 15, 11, 6
2024/7/10, , 45, 13, 7, 10, 4
2024/7/21, , 42, 13, 4, 6, 15
2024/4/2, , 75, 17, 9, 3, 2
2024/4/6, , 85, 15, 9, 26, 16
2024/4/12, , 49, 14, 8, 6, 6
2024/4/26, , 69, 13, 10, 13, 6
2024/5/12, , 25, 22, 3, 5, 9
2024/6/9, , 40, 14, 8, 10, 4
2023/12/31, , 68, 15, 8, 3, 4
2024/1/7, , 72, 15, 9, 10, 5
2024/1/14, , 68, 15, 6, 8, 3
2024/3/15, , 73, 14, 7, 9, 2
2024/3/19, , 58, 14, 5, 1, 4
2023/10/21, , 64, 16, 8, 7, 3
2023/7/20, , 35, 6, 13, 1, 8
2023/9/4, , 55, 13, 12, 3, 3
2023/9/24, , 49, 15, 11, 5, 4
2023/9/26, , 89, 16, 15, 3, 8
2023/4/6, , 86, 11, 2, 7, 11
2023/4/26, , 78, 4, 8, 5, 13
2023/5/3, , 59, 4, 10, 3, 15
2023/5/21, , 60, 3, 9, 7, 12
2023/5/28, , 90, 4, 11, 7, 13
2023/6/8, , 81, 4, 12, 16, 11
2023/6/18, , 111, 6, 19, 5, 29
2023/6/23, , 69, 7, 18, 3, 21
2023/6/25, , 59, 7, 17, 4, 22
2023/3/19, , 86, 6, 2, 11, 19
2022/10/5, , 18, 4, 3, 3, 12
2022/10/23, , 112, 4, 22, 41, 4
2022/8/28, , 92, 4, 8, 9, 4
2021/11/5, , 86, 8, 12, 3, 6
2021/11/26, , 62, 5, 8, 6, 7
2021/11/28, , 78, 6, 7, 10, 4
2021/7/24, , 23, 5, 12, 8, 
2021/5/30, , 53, 1, 6, 9, 1
2021/6/2, , 52, 8, 11, 7, 4
2021/6/13, , 25, 4, 4, 5, 1
2020/11/8, , 98, 40, 10, 15, 3
2020/8/23, , 41, 3, 3, 5, 2
2020/9/4, , 57, 5, 7, 7, 2
2020/4/2, , 56, 13, 6, 10, 2
2020/6/24, , 45, 8, 4, 6, 2
2019/12/31, , 51, 15, 7, , 3
2020/1/20, , 74, 15, 11, 1, 3
2020/2/2, , 67, 11, 10, 6, 2
2019/7/7, , 68, 5, 17, 6, 1
2019/7/14, , 67, 11, 11, 9, 4
2019/8/1, , 20, 8, 8, 8, 1
2019/6/29, , 53, 6, 19, 5, 2
2018/12/31, , 78, 14, 12, 6, 4
2019/3/8, , 83, 6, 9, 1, 5
2018/11/30, , 78, 11, 8, 1, 4
2018/12/14, , 71, 15, 5, 2, 4
2017/11/12, , 72, 36, 10, 40, 4
